timestamp_et,open,high,low,close,volume,sma_26,pct_15m,wa,wa_old
2026-05-20 09:30:00 AM ET,220.49,220.67,216.89,219.285,5505,,,,
2026-05-20 09:45:00 AM ET,219.72,220.53,219.69,220.08,3421,,0.3625418975306216,,
2026-05-20 10:00:00 AM ET,220.04,220.78,219.895,220.78,3026,,0.318066157760799,,
2026-05-20 10:15:00 AM ET,220.9,221.5,220.36,220.52,4497,,-0.1177642902436826,,
2026-05-20 10:30:00 AM ET,220.79,220.99,220.48,220.99,3853,,0.213132595682941,,
2026-05-20 10:45:00 AM ET,220.98,221.34,220.96,220.96,9534,,-0.0135752748993134,,
2026-05-20 11:00:00 AM ET,221.13,221.52,220.82,221.4,1859,,0.1991310644460453,,
2026-05-20 11:15:00 AM ET,221.6,222.3,221.6,221.665,4197,,0.1196928635952998,,
2026-05-20 11:30:00 AM ET,221.79,222.41,221.79,222.41,3927,,0.3360927525770885,,
2026-05-20 11:45:00 AM ET,222.45,222.515,221.84,221.99,2720,,-0.1888404298367785,,
2026-05-20 12:00:00 PM ET,222.06,222.475,222.06,222.475,1894,,0.2184783098337694,,
2026-05-20 12:15:00 PM ET,222.78,222.78,222.18,222.18,828,,-0.1325991684458904,,
2026-05-20 12:30:00 PM ET,222.19,222.41,222.19,222.41,1838,,0.1035196687370509,,
2026-05-20 12:45:00 PM ET,222.63,222.63,222.24,222.24,814,,-0.0764354120767918,,
2026-05-20 01:00:00 PM ET,222.47,222.5,222.12,222.305,1673,,0.0292476601871927,,
2026-05-20 01:15:00 PM ET,222.83,222.83,222.61,222.615,1459,,0.1394480555992894,,
2026-05-20 01:30:00 PM ET,222.945,223.455,222.84,223.455,2293,,0.377333063809715,,
2026-05-20 01:45:00 PM ET,223.39,223.48,223.13,223.13,3843,,-0.1454431541026202,,
2026-05-20 02:00:00 PM ET,223.23,223.34,222.98,223.05,2103,,-0.0358535382960489,,
2026-05-20 02:15:00 PM ET,223.385,223.565,223.31,223.52,1081,,0.2107150863035256,,
2026-05-20 02:30:00 PM ET,223.57,223.84,223.57,223.785,1088,,0.1185576234788765,,
2026-05-20 02:45:00 PM ET,223.96,223.96,223.545,223.545,3541,,-0.107245793954025,,
2026-05-20 03:00:00 PM ET,223.58,224.05,223.445,223.97,2267,,0.1901183206960643,,
2026-05-20 03:15:00 PM ET,223.99,224.22,223.92,224.12,3873,,0.0669732553467028,,
2026-05-20 03:30:00 PM ET,224.5,224.74,224.285,224.57,6416,,0.200785293592709,,
2026-05-20 03:45:00 PM ET,224.45,224.99,223.86,224.84,37883,222.3957692307692,0.120229772454028,,
2026-05-21 09:30:00 AM ET,232.325,235.28,231.06,233.06,102958,222.92557692307693,3.655933107987908,,
2026-05-21 09:45:00 AM ET,232.94,238.545,232.775,237.72,79340,223.6040384615385,1.9994851111301728,,
2026-05-21 10:00:00 AM ET,237.73,239.39,236.765,239.37,42826,224.31903846153847,0.694093891973746,,
2026-05-21 10:15:00 AM ET,239.235,241.41,238.94,240.68,57050,225.09442307692308,0.5472699168651118,,
2026-05-21 10:30:00 AM ET,240.93,243.1,240.16,242.69,88110,225.92903846153848,0.8351337876017828,,
2026-05-21 10:45:00 AM ET,242.67,242.82,241.42,242.69,25373,226.7648076923077,0.0,,
2026-05-21 11:00:00 AM ET,242.37,242.51,240.58,241.33,36951,227.53134615384613,-0.5603856772013582,,
2026-05-21 11:15:00 AM ET,241.155,243.865,241.1,241.705,33605,228.30211538461535,0.155388886586838,,
2026-05-21 11:30:00 AM ET,241.45,243.32,241.2,243.32,17898,229.10634615384615,0.6681698765023336,,
2026-05-21 11:45:00 AM ET,242.98,244.08,242.88,243.94,16792,229.9505769230769,0.2548084826565766,,
2026-05-21 12:00:00 PM ET,243.92,244.35,243.085,243.62,32529,230.76384615384612,-0.131179798311054,,
2026-05-21 12:15:00 PM ET,243.405,243.405,240.3,240.3,14414,231.46076923076924,-1.3627780970363657,,
2026-05-21 12:30:00 PM ET,240.515,241.32,240.1,241.32,8844,232.1880769230769,0.4244694132334414,,
2026-05-21 12:45:00 PM ET,241.33,242.79,241.33,242.39,8524,232.96307692307693,0.4433946626885454,,
2026-05-21 01:00:00 PM ET,242.415,243.86,242.415,243.84,18424,233.79134615384615,0.598209497091462,,
2026-05-21 01:15:00 PM ET,243.785,245.525,243.755,245.13,30191,234.6573076923077,0.5290354330708569,,
2026-05-21 01:30:00 PM ET,245.165,245.29,244.27,245.22,11825,235.49442307692303,0.0367152123363023,,
2026-05-21 01:45:00 PM ET,245.32,247.33,245.06,247.19,33417,236.4198076923077,0.8033602479406321,,
2026-05-21 02:00:00 PM ET,247.25,249.425,247.07,249.31,27328,237.4298076923077,0.8576398721631184,,
2026-05-21 02:15:00 PM ET,249.33,251.54,248.64,251.54,34628,238.5075,0.8944687337050228,,
2026-05-21 02:30:00 PM ET,251.72,252.2,248.95,250.71,38351,239.5430769230769,-0.3299674008109932,,
2026-05-21 02:45:00 PM ET,250.7,251.94,249.35,250.36,26231,240.5744230769231,-0.1396035259861983,,
2026-05-21 03:00:00 PM ET,250.36,251.53,249.98,250.73,26934,241.60365384615383,0.1477871864514979,,
2026-05-21 03:15:00 PM ET,250.75,251.83,249.83,250.255,22122,242.60884615384612,-0.1894468152993211,,
2026-05-21 03:30:00 PM ET,250.16,252.26,249.425,252.02,46330,243.66461538461544,0.7052806137739509,,
2026-05-21 03:45:00 PM ET,251.87,253.56,251.84,253.1,263707,244.75153846153847,0.4285374176652645,,
2026-05-22 09:30:00 AM ET,261.905,264.23,258.32,261.145,120365,249.6848076923077,-1.1076608475025562,,
2026-05-22 09:45:00 AM ET,261.66,263.78,258.89,260.42,59447,250.4190384615385,-0.2776235424763906,,
2026-05-22 10:00:00 AM ET,260.16,260.6,255.67,257.5,32305,251.02653846153848,-1.1212656477997185,,
2026-05-22 10:15:00 AM ET,257.76,259.34,257.535,258.46,27558,251.60884615384612,0.3728155339805639,,
2026-05-22 10:30:00 AM ET,258.43,260.38,257.59,257.59,22921,252.13384615384612,-0.3366091464830134,,
2026-05-22 10:45:00 AM ET,257.725,258.235,257.09,257.205,23995,252.6563461538462,-0.1494623238479708,,
2026-05-22 11:00:00 AM ET,257.145,258.05,256.455,258.05,11992,253.33903846153845,0.3285317159464451,,
2026-05-22 11:15:00 AM ET,257.85,258.24,256.635,258.03,13381,253.9817307692308,-0.0077504359620395,,
2026-05-22 11:30:00 AM ET,257.87,257.88,256.78,256.99,13901,254.54326923076923,-0.403053908460238,,
2026-05-22 11:45:00 AM ET,256.9,257.21,255.78,256.155,13285,255.01692307692304,-0.3249153663566817,,
2026-05-22 12:00:00 PM ET,256.07,257.84,256.0,257.265,10445,255.48365384615383,0.4333313813901895,,
2026-05-22 12:15:00 PM ET,257.22,258.16,257.105,257.965,8893,255.97384615384615,0.2720929780576364,,
2026-05-22 12:30:00 PM ET,258.095,258.78,257.57,257.96,19713,256.38807692307694,-0.0019382474366613,,
2026-05-22 12:45:00 PM ET,258.08,258.1,256.635,256.76,13640,256.6746153846154,-0.4651884013025187,,
2026-05-22 01:00:00 PM ET,256.68,256.68,255.515,256.12,17504,256.85076923076923,-0.2492600093472408,,
2026-05-22 01:15:00 PM ET,255.96,256.91,255.89,256.91,14238,257.0892307692308,0.3084491644541609,,
2026-05-22 01:30:00 PM ET,256.85,256.96,255.49,255.875,17286,257.30134615384617,-0.4028648164727033,,
2026-05-22 01:45:00 PM ET,255.915,256.96,255.68,256.8,11931,257.5348076923077,0.3615046409379596,,
2026-05-22 02:00:00 PM ET,256.75,257.44,256.18,257.33,11739,257.80692307692306,0.2063862928348703,,
2026-05-22 02:15:00 PM ET,257.41,257.905,257.34,257.57,13810,258.0203846153846,0.093265456806435,,
2026-05-22 02:30:00 PM ET,257.57,258.07,256.605,256.665,13711,258.1575,-0.3513607951236452,,
2026-05-22 02:45:00 PM ET,256.72,256.81,254.5,254.53,21276,257.9644230769231,-0.8318235832700305,,
2026-05-22 03:00:00 PM ET,254.355,254.98,253.99,254.66,18619,257.82442307692304,0.051074529524997,,
2026-05-22 03:15:00 PM ET,254.52,255.0,254.0,254.04,11182,257.6275,-0.2434618707295999,,
2026-05-22 03:30:00 PM ET,254.02,255.035,253.71,254.77,19208,257.3398076923077,0.287356321839094,,
2026-05-22 03:45:00 PM ET,254.775,254.8,253.485,253.8,44678,256.94480769230773,-0.3807355654119382,,
2026-05-26 09:30:00 AM ET,254.04,254.04,245.525,250.23,44696,256.3184615384615,-1.889825524406985,,
2026-05-26 09:45:00 AM ET,250.435,251.555,247.93,249.36,20680,256.00538461538457,-0.3476801342764513,,
2026-05-26 10:00:00 AM ET,249.4,249.95,246.84,247.495,12601,255.58365384615385,-0.747914661533533,,
2026-05-26 10:15:00 AM ET,247.7,248.0,246.135,246.495,9339,255.15692307692308,-0.4040485666377047,,
2026-05-26 10:30:00 AM ET,246.69,247.945,246.52,247.945,10703,254.8007692307692,0.5882472261100613,,
2026-05-26 10:45:00 AM ET,247.765,247.87,246.555,247.09,12612,254.3792307692308,-0.3448345399181263,,
2026-05-26 11:00:00 AM ET,247.22,247.96,246.735,247.96,6240,253.9919230769231,0.3520984256748516,,
2026-05-26 11:15:00 AM ET,248.49,248.97,248.2,248.97,5345,253.68346153846156,0.4073237618970715,,
2026-05-26 11:30:00 AM ET,249.01,249.69,248.7,249.69,5548,253.4348076923077,0.2891914688516683,,
2026-05-26 11:45:00 AM ET,249.92,249.95,249.105,249.105,3382,253.12096153846156,-0.2342905202451062,,
2026-05-26 12:00:00 PM ET,249.91,249.91,249.36,249.79,4478,252.8065384615384,0.2749844443106219,,
2026-05-26 12:15:00 PM ET,249.71,251.06,249.71,251.02,4434,252.53961538461544,0.4924136274470525,,
2026-05-26 12:30:00 PM ET,250.96,251.36,250.8,250.84,3386,252.3119230769231,-0.0717074336706313,,
2026-05-26 12:45:00 PM ET,250.76,250.79,250.45,250.455,1889,252.09403846153847,-0.1534842927762736,,
2026-05-26 01:00:00 PM ET,250.81,250.95,250.67,250.94,1217,251.86442307692303,0.1936475614381816,,
2026-05-26 01:15:00 PM ET,251.11,251.28,250.0,250.37,3182,251.6526923076923,-0.2271459312983115,,
2026-05-26 01:30:00 PM ET,250.15,250.15,249.68,249.72,1581,251.38038461538463,-0.2596157686623801,,
2026-05-26 01:45:00 PM ET,249.88,250.01,249.865,250.01,768,251.09884615384615,0.1161300656735475,,
2026-05-26 02:00:00 PM ET,249.95,250.19,249.785,250.08,3890,250.81076923076924,0.0279988800448105,,
2026-05-26 02:15:00 PM ET,250.39,250.44,250.07,250.07,1603,250.55711538461537,-0.0039987204094815,,
2026-05-26 02:30:00 PM ET,250.14,250.83,250.14,250.82,2794,250.4144230769231,0.2999160235134246,,
2026-05-26 02:45:00 PM ET,250.65,250.65,249.715,249.84,2696,250.2290384615385,-0.3907184435053001,,
2026-05-26 03:00:00 PM ET,249.89,250.7,249.89,250.7,3058,250.10057692307691,0.344220300992637,,
2026-05-26 03:15:00 PM ET,250.73,250.73,250.39,250.43,3883,249.93365384615385,-0.1076984443557971,,
2026-05-26 03:30:00 PM ET,250.66,251.59,250.63,251.59,6178,249.84865384615384,0.4632032903406191,,
2026-05-26 03:45:00 PM ET,251.71,253.06,250.83,250.83,24439,249.68634615384616,-0.3020787789657753,,
2026-05-27 09:30:00 AM ET,251.63,254.34,251.01,253.75,30020,249.74134615384617,2.62061713915962,,
2026-05-27 09:45:00 AM ET,253.75,255.7,252.46,255.59,27823,250.05269230769235,0.7251231527093616,,
2026-05-27 10:00:00 AM ET,255.45,257.41,255.29,256.46,18397,250.4359615384615,0.3403889041042163,,
2026-05-27 10:15:00 AM ET,256.26,257.26,254.64,254.64,11070,250.69346153846152,-0.709662325508853,,
2026-05-27 10:30:00 AM ET,254.8,255.885,254.75,255.665,9109,251.0232692307692,0.4025290606346265,,
2026-05-27 10:45:00 AM ET,255.31,256.21,255.15,255.87,7056,251.3275,0.0801830520407609,,
2026-05-27 11:00:00 AM ET,256.13,256.13,254.21,254.36,17066,251.5348076923077,-0.590143432211665,,
2026-05-27 11:15:00 AM ET,254.51,255.68,254.51,254.905,7616,251.73538461538465,0.2142632489385176,,
2026-05-27 11:30:00 AM ET,255.385,256.46,255.335,255.465,2998,251.98,0.2196896883152499,,
2026-05-27 11:45:00 AM ET,255.34,255.405,254.46,254.46,2855,252.1596153846154,-0.3934002700957006,,
2026-05-27 12:00:00 PM ET,255.17,255.64,255.01,255.37,3238,252.32692307692307,0.3576200581623778,,
2026-05-27 12:15:00 PM ET,255.4,256.49,255.4,256.38,3911,252.54,0.3955045620080533,,
2026-05-27 12:30:00 PM ET,256.35,256.99,256.21,256.25,19842,252.76288461538465,-0.0507059833060319,,
2026-05-27 12:45:00 PM ET,256.2,256.31,255.92,255.92,3686,252.9544230769231,-0.1287804878048803,,
2026-05-27 01:00:00 PM ET,256.0,256.065,255.43,255.5,3195,253.1517307692308,-0.1641137855579844,,
2026-05-27 01:15:00 PM ET,255.55,255.71,255.275,255.64,2291,253.37942307692308,0.0547945205479294,,
2026-05-27 01:30:00 PM ET,255.69,255.975,255.69,255.75,2893,253.60019230769228,0.043029259896743,,
2026-05-27 01:45:00 PM ET,255.85,256.005,255.39,255.43,2693,253.80596153846156,-0.1251221896383159,,
2026-05-27 02:00:00 PM ET,255.49,255.625,255.19,255.43,2561,254.0121153846154,0.0,,
2026-05-27 02:15:00 PM ET,255.64,255.99,255.64,255.65,1861,254.1978846153846,0.0861292722076578,,
2026-05-27 02:30:00 PM ET,255.53,256.02,255.53,255.95,3508,254.4328846153846,0.1173479366321172,,
2026-05-27 02:45:00 PM ET,255.78,256.3,255.675,255.99,5157,254.63634615384612,0.0156280523539775,,
2026-05-27 03:00:00 PM ET,255.85,256.33,255.85,256.245,2331,254.86,0.0996132661432058,,
2026-05-27 03:15:00 PM ET,256.285,256.285,255.99,256.08,5152,255.03269230769232,-0.0643915003219697,,
2026-05-27 03:30:00 PM ET,256.35,257.155,256.34,257.06,6134,255.2723076923077,0.382692908466109,,
2026-05-27 03:45:00 PM ET,257.055,257.055,255.15,255.3,38621,255.58115384615385,-0.6846650587411518,,
2026-05-28 09:30:00 AM ET,260.54,263.795,257.24,262.065,29536,256.6865384615385,0.4503813867913653,,
2026-05-28 09:45:00 AM ET,262.47,266.7,261.905,266.27,40678,257.08653846153845,1.6045637532673185,,
2026-05-28 10:00:00 AM ET,266.405,266.47,262.0,266.47,35922,257.5523076923077,0.0751117286964531,,
2026-05-28 10:15:00 AM ET,266.8,268.79,266.15,266.15,34115,257.9848076923077,-0.1200885653169447,,
2026-05-28 10:30:00 AM ET,266.35,267.66,265.1,265.89,11910,258.3857692307692,-0.0976892729663725,,
2026-05-28 10:45:00 AM ET,265.94,266.41,265.03,265.54,7564,258.81192307692305,-0.1316333822257154,,
2026-05-28 11:00:00 AM ET,265.245,265.71,263.95,264.42,11041,259.16,-0.4217820290728369,,
2026-05-28 11:15:00 AM ET,264.63,265.705,264.23,265.67,12448,259.51730769230767,0.4727327736177233,,
2026-05-28 11:30:00 AM ET,265.73,266.28,265.28,265.73,12847,259.8819230769231,0.0225844092294869,,
2026-05-28 11:45:00 AM ET,265.62,265.92,265.17,265.715,11178,260.25865384615383,-0.0056448274564524,,
2026-05-28 12:00:00 PM ET,265.14,265.14,263.46,263.46,6176,260.5648076923077,-0.8486536326515193,,
2026-05-28 12:15:00 PM ET,263.67,263.685,262.78,262.815,9608,260.84076923076924,-0.244818947847869,,
2026-05-28 12:30:00 PM ET,262.725,263.15,262.6,263.15,5805,261.12538461538463,0.1274660883130662,,
2026-05-28 12:45:00 PM ET,263.08,263.34,262.59,262.8,4801,261.4088461538462,-0.1330039901196955,,
2026-05-28 01:00:00 PM ET,262.715,262.715,261.885,262.185,5588,261.6686538461538,-0.2340182648401856,,
2026-05-28 01:15:00 PM ET,262.11,262.11,260.055,260.1,11403,261.8398076923077,-0.7952400022884554,,
2026-05-28 01:30:00 PM ET,260.1,262.035,260.095,261.805,9988,262.065,0.6555171088042933,,
2026-05-28 01:45:00 PM ET,261.94,262.61,261.94,262.37,11378,262.31038461538463,0.2158094765187801,,
2026-05-28 02:00:00 PM ET,262.37,262.37,261.21,261.73,8135,262.52134615384614,-0.2439303274002324,,
2026-05-28 02:15:00 PM ET,261.79,261.81,261.24,261.52,7057,262.7305769230769,-0.0802353570473535,,
2026-05-28 02:30:00 PM ET,261.16,261.4,261.08,261.14,7887,262.88750000000005,-0.1453043744264248,,
2026-05-28 02:45:00 PM ET,261.205,261.7,261.145,261.35,6744,263.1201923076923,0.0804166347553092,,
2026-05-28 03:00:00 PM ET,261.34,263.89,261.34,263.84,6776,263.2928846153846,0.9527453606274828,,
2026-05-28 03:15:00 PM ET,263.74,264.375,263.36,263.94,8646,263.3817307692307,0.0379017586416008,,
2026-05-28 03:30:00 PM ET,264.06,264.345,263.73,263.84,12049,263.49442307692306,-0.0378873986512151,,
2026-05-28 03:45:00 PM ET,264.01,264.63,263.66,264.23,74914,263.62288461538463,0.1478168587022654,,
2026-05-29 09:30:00 AM ET,277.87,279.11,273.46,278.15,40823,264.63115384615384,0.6331403762662724,,
2026-05-29 09:45:00 AM ET,277.97,285.5,277.94,285.085,58488,265.3471153846154,2.4932590328959225,,
2026-05-29 10:00:00 AM ET,285.28,287.74,283.04,286.85,89965,266.14326923076925,0.6191135976989504,,
2026-05-29 10:15:00 AM ET,286.99,289.18,285.2,288.5,74082,267.0128846153846,0.5752135262332203,,
2026-05-29 10:30:00 AM ET,288.47,292.05,285.43,285.43,61367,267.7778846153846,-1.0641247833622192,,
2026-05-29 10:45:00 AM ET,285.41,289.45,283.85,288.81,32281,268.7159615384616,1.1841782573660753,,
2026-05-29 11:00:00 AM ET,289.16,291.015,288.275,290.96,17250,269.68865384615384,0.7444340569924712,,
2026-05-29 11:15:00 AM ET,291.17,291.805,289.86,291.58,33234,270.6828846153846,0.2130877096508054,,
2026-05-29 11:30:00 AM ET,291.37,293.57,291.37,292.25,24463,271.7034615384615,0.2297825639618667,,
2026-05-29 11:45:00 AM ET,292.33,292.54,290.53,291.52,17827,272.78269230769234,-0.2497861420017177,,
2026-05-29 12:00:00 PM ET,291.605,291.75,288.44,288.44,14444,273.7682692307692,-1.0565312843029528,,
2026-05-29 12:15:00 PM ET,288.465,288.935,287.42,288.79,6618,274.75442307692305,0.1213423935654045,,
2026-05-29 12:30:00 PM ET,288.96,290.18,288.96,289.28,11052,275.7728846153846,0.1696734651476683,,
2026-05-29 12:45:00 PM ET,289.06,289.22,287.54,287.54,11101,276.7480769230769,-0.6014933628318397,,
2026-05-29 01:00:00 PM ET,287.55,288.07,287.11,287.75,8011,277.8115384615385,0.07303331710371,,
2026-05-29 01:15:00 PM ET,289.14,291.63,289.14,291.56,11236,278.9559615384615,1.324066029539539,,
2026-05-29 01:30:00 PM ET,291.41,291.81,290.74,290.74,5784,280.0471153846154,-0.2812457127177925,,
2026-05-29 01:45:00 PM ET,290.61,290.61,289.14,289.25,7600,281.1055769230769,-0.5124853821283692,,
2026-05-29 02:00:00 PM ET,289.07,290.39,288.61,290.35,6807,282.2144230769231,0.38029386343994,,
2026-05-29 02:15:00 PM ET,290.37,291.32,290.125,291.32,18649,283.37519230769226,0.3340795591527445,,
2026-05-29 02:30:00 PM ET,291.395,293.61,291.395,293.33,14497,284.6051923076923,0.6899629273650953,,
2026-05-29 02:45:00 PM ET,292.97,294.83,292.94,294.665,14154,285.79076923076923,0.4551188081682866,,
2026-05-29 03:00:00 PM ET,294.715,296.55,294.71,296.37,43102,287.03807692307697,0.5786231822578092,,
2026-05-29 03:15:00 PM ET,296.66,299.715,296.615,299.48,43243,288.4088461538462,1.0493639707122917,,
2026-05-29 03:30:00 PM ET,299.7,300.84,299.08,300.49,45303,289.80346153846153,0.3372512354748114,,
2026-05-29 03:45:00 PM ET,300.56,300.64,295.86,297.97,83270,290.63307692307694,-0.8386302372791032,,
2026-06-01 09:30:00 AM ET,321.69,322.14,309.96,315.75,178504,300.7598076923077,-1.907483923079312,,
2026-06-01 09:45:00 AM ET,315.705,316.14,309.17,309.17,54039,301.43634615384616,-2.0839271575613605,,
2026-06-01 10:00:00 AM ET,309.04,313.2,308.6,309.33,50530,302.09326923076924,0.0517514635960614,,
2026-06-01 10:15:00 AM ET,308.95,316.8,308.16,315.96,41144,303.03326923076924,2.143342061875675,,
2026-06-01 10:30:00 AM ET,315.61,321.435,315.59,321.43,49958,304.3021153846154,1.73123180149386,,
2026-06-01 10:45:00 AM ET,321.395,324.66,317.89,318.79,41669,305.4559615384616,-0.8213296829791772,,
2026-06-01 11:00:00 AM ET,318.79,325.59,318.75,324.89,44570,306.82557692307694,1.9134853665422336,,
2026-06-01 11:15:00 AM ET,325.32,325.55,320.01,324.96,58485,308.26480769230767,0.0215457539474828,,
2026-06-01 11:30:00 AM ET,324.895,327.79,323.62,324.255,48192,309.6688461538461,-0.2169497784342611,,
2026-06-01 11:45:00 AM ET,324.46,327.8,324.39,325.84,33961,310.9873076923077,0.4888128170729811,,
2026-06-01 12:00:00 PM ET,325.58,327.12,323.865,326.47,30667,312.3615384615385,0.1933464276945962,,
2026-06-01 12:15:00 PM ET,326.215,327.5,324.455,325.01,23189,313.7369230769231,-0.4472080129874212,,
2026-06-01 12:30:00 PM ET,324.95,325.66,322.58,322.78,20550,314.98423076923075,-0.6861327343774093,,
2026-06-01 12:45:00 PM ET,322.855,327.17,322.65,325.88,27877,316.3134615384615,0.9604064688022884,,
2026-06-01 01:00:00 PM ET,325.875,326.1,321.72,325.67,31541,317.5573076923077,-0.0644408984902367,,
2026-06-01 01:15:00 PM ET,325.66,326.75,324.425,325.3,26484,318.7355769230769,-0.1136119384653189,,
2026-06-01 01:30:00 PM ET,325.53,326.78,324.75,326.055,16849,319.8773076923077,0.2320934521979678,,
2026-06-01 01:45:00 PM ET,326.01,326.21,323.345,323.45,23401,320.7992307692308,-0.7989449632730738,,
2026-06-01 02:00:00 PM ET,323.33,324.78,320.205,320.33,27914,321.56230769230774,-0.9646004019168376,,
2026-06-01 02:15:00 PM ET,320.34,320.39,317.195,317.84,35099,322.32653846153846,-0.7773233852589545,,
2026-06-01 02:30:00 PM ET,317.845,319.03,317.66,318.645,20678,321.9525,0.2532720865844551,,
2026-06-01 02:45:00 PM ET,318.665,320.96,318.51,319.53,18810,321.71711538461534,0.2777385491691264,,
2026-06-01 03:00:00 PM ET,319.44,319.44,315.645,315.925,38457,321.31807692307694,-1.1282195724970911,,
2026-06-01 03:15:00 PM ET,315.81,316.64,315.19,316.02,36787,320.8596153846154,0.03007042810792,,
2026-06-01 03:30:00 PM ET,316.11,319.33,316.11,318.325,36383,320.7498076923076,0.7293842161888442,,
2026-06-01 03:45:00 PM ET,318.39,320.66,317.17,320.13,59885,320.68211538461543,0.5670305505379725,,
2026-06-02 09:30:00 AM ET,313.35,323.31,310.56,323.235,32249,320.97,0.9699184706213116,,
2026-06-02 09:45:00 AM ET,323.56,327.34,315.11,316.51,39379,321.2523076923077,-2.080529645613882,,
2026-06-02 10:00:00 AM ET,316.685,323.43,315.5,323.33,26293,321.79076923076923,2.154750244857984,,
2026-06-02 10:15:00 AM ET,323.43,324.11,317.88,320.055,40589,321.94826923076926,-1.0128970401756645,,
2026-06-02 10:30:00 AM ET,319.98,320.42,317.2,318.725,18512,321.8442307692307,-0.4155535767289997,,
2026-06-02 10:45:00 AM ET,318.74,322.12,318.27,320.545,12837,321.9117307692308,0.5710251784453613,,
2026-06-02 11:00:00 AM ET,320.83,321.23,317.6,321.23,18311,321.7709615384616,0.2136985446661077,,
2026-06-02 11:15:00 AM ET,320.945,324.91,320.79,322.215,16598,321.66538461538465,0.3066338760389531,,
2026-06-02 11:30:00 AM ET,322.16,323.475,321.53,323.44,13930,321.63403846153847,0.3801809350899354,,
2026-06-02 11:45:00 AM ET,323.435,323.735,322.37,322.605,8747,321.50961538461536,-0.2581622557506713,,
2026-06-02 12:00:00 PM ET,322.69,323.47,322.24,322.89,7470,321.37192307692305,0.0883433300785663,,
2026-06-02 12:15:00 PM ET,322.71,323.3,322.15,322.64,7603,321.2807692307692,-0.077425748706994,,
2026-06-02 12:30:00 PM ET,322.91,323.0,321.35,321.57,8070,321.23423076923075,-0.3316389784279616,,
2026-06-02 12:45:00 PM ET,322.69,323.42,322.48,322.48,7676,321.10346153846154,0.2829865970084277,,
2026-06-02 01:00:00 PM ET,321.965,326.575,321.965,324.855,17218,321.07211538461536,0.73647978169189,,
2026-06-02 01:15:00 PM ET,324.73,325.84,324.73,325.83,6025,321.09250000000003,0.3001339058964714,,
2026-06-02 01:30:00 PM ET,325.94,326.78,324.81,325.16,10808,321.0580769230769,-0.2056287020838931,,
2026-06-02 01:45:00 PM ET,325.6,327.13,325.355,326.33,9273,321.1688461538461,0.3598228564398953,,
2026-06-02 02:00:00 PM ET,326.26,326.48,324.56,325.23,8330,321.3573076923077,-0.3370820948119912,,
2026-06-02 02:15:00 PM ET,325.4,327.86,325.35,327.59,15021,321.7323076923077,0.7256403160839975,,
2026-06-02 02:30:00 PM ET,327.45,329.16,327.4,327.81,7341,322.08480769230766,0.0671571171281248,,
2026-06-02 02:45:00 PM ET,327.725,327.73,326.76,327.31,8426,322.38403846153847,-0.1525273786644687,,
2026-06-02 03:00:00 PM ET,327.45,328.75,327.32,328.585,21786,322.8709615384616,0.3895389691729534,,
2026-06-02 03:15:00 PM ET,328.51,329.855,327.495,329.85,11182,323.4028846153846,0.38498409848291,,
2026-06-02 03:30:00 PM ET,329.79,330.695,329.43,329.69,23035,323.84000000000003,-0.0485068970744406,,
2026-06-02 03:45:00 PM ET,329.995,332.4,329.45,329.54,69492,324.2019230769231,-0.0454972853286328,,
2026-06-03 09:30:00 AM ET,316.43,317.95,306.825,307.595,42487,323.75307692307695,-4.020531702446329,,8394.631539607775
2026-06-03 09:45:00 AM ET,307.97,308.79,304.715,306.14,44177,323.09192307692314,-0.473024594027871,,8439.978238551656
2026-06-03 10:00:00 AM ET,305.57,310.205,304.9,309.15,44751,322.6725,0.9832102959430378,,8411.922302284976
2026-06-03 10:15:00 AM ET,309.245,310.875,308.285,308.84,14444,322.2923076923077,-0.1002749474365183,,8458.665647565096
2026-06-03 10:30:00 AM ET,308.75,308.75,307.0,307.22,9699,321.77980769230766,-0.5245434529205895,,8429.040620776042
2026-06-03 10:45:00 AM ET,307.43,308.49,306.72,307.745,8986,321.2611538461539,0.1708873120239484,,8429.407478712568
2026-06-03 11:00:00 AM ET,307.64,308.315,307.25,307.5,8643,320.6951923076923,-0.0796113665534781,,8419.200677362547
2026-06-03 11:15:00 AM ET,307.4,308.26,307.15,307.94,6723,320.09903846153844,0.1430894308943164,,8464.196136511891
2026-06-03 11:30:00 AM ET,308.08,308.46,304.49,304.5,11646,319.4026923076923,-1.1171007339092045,,8474.664481503807
2026-06-03 11:45:00 AM ET,304.58,304.58,302.59,304.035,20474,318.6775,-0.152709359605907,,8516.82286325927
2026-06-03 12:00:00 PM ET,304.185,305.84,303.985,305.535,5738,318.0196153846154,0.493364250826378,,8549.766711009679
2026-06-03 12:15:00 PM ET,305.68,306.38,305.68,305.69,3499,317.4088461538461,0.0507306855188405,,8592.788579020167
2026-06-03 12:30:00 PM ET,305.535,305.72,304.57,305.21,7052,316.74461538461543,-0.1570218194903438,,8624.391604716613
2026-06-03 12:45:00 PM ET,306.09,306.09,304.69,304.96,7044,315.97942307692307,-0.0819108155040826,,8614.054575916685
2026-06-03 01:00:00 PM ET,304.63,305.5,304.63,304.88,3693,315.1736538461538,-0.0262329485834156,,8582.284101627092
2026-06-03 01:15:00 PM ET,304.435,307.61,304.435,307.42,6431,314.49134615384617,0.8331146680661261,,8625.463418412704
