date,next_date,symbol,entry_price,exit_price,shares,pnl,sort_val
2026-02-19,2026-02-20,ANURAS.NS,1337.8,1285.0,12,-633.6,3.6894
2026-02-20,2026-02-23,HINDALCO.NS,935.7,916.2,17,-331.5,3.3181
2026-02-20,2026-02-23,KPIL.NS,1135.6,1187.0,14,719.6,2.6392
2026-02-20,2026-02-23,NAVINFLUOR.NS,6526.0,6649.5,2,247.0,2.1603
2026-02-20,2026-02-23,TATACOMM.NS,1686.7,1681.6,9,-45.9,1.8231
2026-02-20,2026-02-23,TATACHEM.NS,716.1,714.45,23,-37.95,1.5601
2026-02-23,2026-02-24,BLUEJET.NS,391.4,409.4,43,774.0,9.9902
2026-02-23,2026-02-24,NEULANDLAB.NS,13651.0,13366.0,1,-285.0,8.0155
2026-02-23,2026-02-24,TEGA.NS,1727.0,1782.2,9,496.8,5.6657
2026-02-23,2026-02-24,JSL.NS,795.2,793.65,21,-32.55,4.4529
2026-02-23,2026-02-24,FINCABLES.NS,825.2,812.35,20,-257.0,4.2051
2026-02-24,2026-02-25,CHENNPETRO.NS,916.6,916.85,18,4.5,3.6702
2026-02-24,2026-02-25,RRKABEL.NS,1502.0,1508.2,11,68.2,3.5362
2026-02-24,2026-02-25,CHOLAFIN.NS,1735.1,1754.5,9,174.6,2.6808
2026-02-24,2026-02-25,ERIS.NS,1384.6,1380.2,12,-52.8,2.3582
2026-02-24,2026-02-25,ESCORTS.NS,3565.4,3602.8,4,149.6,2.3393
2026-02-25,2026-02-26,CONCORDBIO.NS,1230.9,1251.6,13,269.1,14.3853
2026-02-25,2026-02-26,LLOYDSME.NS,1251.8,1264.4,13,163.8,7.5337
2026-02-25,2026-02-26,JINDALSAW.NS,188.21,188.03,90,-16.2,7.1262
2026-02-25,2026-02-26,MANKIND.NS,2155.7,2279.7,7,868.0,4.9156
2026-02-25,2026-02-26,NATIONALUM.NS,359.8,361.3,47,70.5,4.898
2026-02-26,2026-02-27,TEJASNET.NS,371.05,435.85,46,2980.8,16.7558
2026-02-26,2026-02-27,AADHARHFC.NS,475.2,458.95,36,-585.0,3.9256
2026-02-26,2026-02-27,OFSS.NS,6856.5,6932.0,2,151.0,3.6978
2026-02-26,2026-02-27,FORTIS.NS,963.65,942.65,17,-357.0,3.5348
2026-02-26,2026-02-27,WELCORP.NS,824.9,825.25,21,7.35,3.4682
2026-02-27,2026-03-02,REDINGTON.NS,280.45,262.85,63,-1108.8,14.68
2026-02-27,2026-03-02,LTTS.NS,3512.4,3443.2,5,-346.0,5.8781
2026-02-27,2026-03-02,JPPOWER.NS,15.25,14.47,1165,-908.7,4.811
2026-02-27,2026-03-02,SIGNATURE.NS,989.8,960.7,17,-494.7,4.1675
2026-02-27,2026-03-02,BSOFT.NS,390.1,384.6,45,-247.5,1.6547
2026-03-02,2026-03-04,POLYMED.NS,1314.0,1398.4,13,1097.2,4.6095
2026-03-02,2026-03-04,DRREDDY.NS,1294.4,1291.2,13,-41.6,0.6297
2026-03-02,2026-03-04,CEATLTD.NS,3459.6,3281.7,4,-711.6,-2.0332
2026-03-04,2026-03-05,UBL.NS,1629.8,1650.1,10,203.0,2.5096
2026-03-04,2026-03-05,EMCURE.NS,1466.9,1453.4,11,-148.5,1.4945
2026-03-04,2026-03-05,PFOCUS.NS,278.8,278.85,61,3.05,1.2529
2026-03-05,2026-03-06,LTFOODS.NS,430.15,393.5,40,-1466.0,17.0317
2026-03-05,2026-03-06,MAZDOCK.NS,2352.5,2471.9,7,835.8,8.6404
2026-03-05,2026-03-06,NAVINFLUOR.NS,6504.5,6572.0,2,135.0,7.0523
2026-03-05,2026-03-06,SJVN.NS,72.67,70.99,237,-398.16,6.4918
2026-03-05,2026-03-06,JSWINFRA.NS,261.45,268.8,65,477.75,5.9789
2026-03-06,2026-03-09,JWL.NS,298.6,287.4,57,-638.4,17.19
2026-03-06,2026-03-09,IRCON.NS,146.95,138.89,116,-934.96,9.9431
2026-03-06,2026-03-09,RADICO.NS,2766.9,2751.6,6,-91.8,7.8125
2026-03-06,2026-03-09,BDL.NS,1356.7,1335.5,12,-254.4,5.9425
2026-03-06,2026-03-09,MRPL.NS,206.55,190.03,83,-1371.16,5.2538
2026-03-09,2026-03-10,EMCURE.NS,1521.1,1567.8,10,467.0,7.4375
2026-03-09,2026-03-10,ICICIPRULI.NS,601.55,601.65,27,2.7,-2.0357
2026-03-10,2026-03-11,AIIL.NS,486.35,453.15,34,-1128.8,19.9975
2026-03-10,2026-03-11,FACT.NS,794.5,884.9,20,1808.0,19.997
2026-03-10,2026-03-11,ABSLAMC.NS,975.75,1010.0,17,582.25,11.8787
2026-03-10,2026-03-11,REDINGTON.NS,259.3,247.3,63,-756.0,11.5989
2026-03-10,2026-03-11,DIXON.NS,10908.0,10618.0,1,-290.0,11.2607
2026-03-11,2026-03-12,ATGL.NS,566.9,607.6,29,1180.3,19.9915
2026-03-11,2026-03-12,JINDALSAW.NS,198.04,198.8,84,63.84,19.4091
2026-03-11,2026-03-12,ASTRAL.NS,1746.3,1696.0,9,-452.7,5.1545
2026-03-11,2026-03-12,CHALET.NS,774.95,774.55,21,-8.4,4.3212
2026-03-11,2026-03-12,NUVOCO.NS,297.65,294.3,55,-184.25,3.8193
2026-03-12,2026-03-13,KPRMILL.NS,909.4,839.2,18,-1263.6,12.147
2026-03-12,2026-03-13,NLCINDIA.NS,265.25,259.5,63,-362.25,6.7619
2026-03-12,2026-03-13,LINDEINDIA.NS,7189.5,6944.5,2,-490.0,6.1024
2026-03-12,2026-03-13,SRF.NS,2626.3,2499.7,6,-759.6,5.529
2026-03-12,2026-03-13,GALLANTT.NS,551.65,541.05,30,-318.0,5.5083
2026-03-13,2026-03-16,LTTS.NS,3430.1,3324.9,4,-420.8,9.6054
2026-03-13,2026-03-16,IFCI.NS,57.21,55.73,281,-415.88,6.0426
2026-03-13,2026-03-16,MUTHOOTFIN.NS,3333.2,3361.0,4,111.2,2.7497
2026-03-13,2026-03-16,ATUL.NS,6464.0,6256.0,2,-416.0,2.5625
2026-03-13,2026-03-16,JUBLPHARMA.NS,844.2,839.95,19,-80.75,1.9996
2026-03-16,2026-03-17,MRPL.NS,206.77,200.36,76,-487.16,16.0716
2026-03-16,2026-03-17,ITI.NS,277.15,275.25,57,-108.3,14.383
2026-03-16,2026-03-17,CHENNPETRO.NS,988.55,1065.05,16,1224.0,7.6617
2026-03-16,2026-03-17,POONAWALLA.NS,423.4,406.0,37,-643.8,3.6856
2026-03-16,2026-03-17,HDFCBANK.NS,840.6,845.35,18,85.5,2.8886
2026-03-17,2026-03-18,LLOYDSME.NS,1236.3,1247.0,12,128.4,7.7667
2026-03-17,2026-03-18,ACUTAAS.NS,2302.6,2257.8,6,-268.8,6.3557
2026-03-17,2026-03-18,SAIL.NS,153.53,154.42,103,91.67,6.1096
2026-03-17,2026-03-18,JYOTICNC.NS,748.45,764.1,21,328.65,6.0578
2026-03-17,2026-03-18,ETERNAL.NS,234.63,242.54,67,529.97,5.6702
2026-03-18,2026-03-19,JBMA.NS,584.75,548.95,27,-966.6,18.8033
2026-03-18,2026-03-19,MMTC.NS,62.67,60.44,256,-570.88,17.8894
2026-03-18,2026-03-19,OLECTRA.NS,1055.95,1000.8,15,-827.25,16.8668
2026-03-18,2026-03-19,TRIDENT.NS,24.44,23.68,656,-498.56,10.7888
2026-03-18,2026-03-19,ANGELONE.NS,236.21,232.42,67,-253.93,8.8626
2026-03-19,2026-03-20,ATGL.NS,556.15,551.9,27,-114.75,7.8542
2026-03-19,2026-03-20,FLUOROCHEM.NS,3159.9,3183.9,4,96.0,0.5441
2026-03-20,2026-03-23,AWL.NS,192.1,175.36,80,-1339.2,8.9744
2026-03-20,2026-03-23,PFOCUS.NS,276.65,283.2,55,360.25,8.0031
2026-03-20,2026-03-23,IOB.NS,33.72,32.11,457,-735.77,6.5403
2026-03-20,2026-03-23,MAPMYINDIA.NS,915.7,861.0,16,-875.2,6.0452
2026-03-20,2026-03-23,BAYERCROP.NS,4717.5,4488.8,3,-686.1,5.5842
2026-03-24,2026-03-25,BLS.NS,259.4,264.35,56,277.2,16.9786
2026-03-24,2026-03-25,LINDEINDIA.NS,7393.5,7356.5,1,-37.0,9.2905
2026-03-24,2026-03-25,SPLPETRO.NS,692.1,671.5,21,-432.6,8.7523
2026-03-24,2026-03-25,SAMMAANCAP.NS,138.51,146.88,106,887.22,6.5461
2026-03-24,2026-03-25,CHOICEIN.NS,620.35,652.95,23,749.8,6.2334
2026-03-25,2026-03-27,PCBL.NS,269.75,255.55,55,-781.0,15.6981
2026-03-25,2026-03-27,DEEPAKFERT.NS,999.05,950.55,15,-727.5,8.4686
2026-03-25,2026-03-27,GODFRYPHLP.NS,2054.5,1901.2,7,-1073.1,8.274
2026-03-25,2026-03-27,CUB.NS,189.71,190.27,79,44.44,7.387
2026-03-25,2026-03-27,BALKRISIND.NS,2207.8,2150.5,6,-343.8,7.2998
2026-03-27,2026-03-30,HEG.NS,572.3,542.4,25,-747.5,13.7547
2026-03-27,2026-03-30,GRAPHITE.NS,640.2,616.7,22,-517.0,7.4612
2026-03-27,2026-03-30,ONGC.NS,281.95,284.65,51,137.7,4.3486
2026-03-27,2026-03-30,WELSPUNLIV.NS,116.46,108.32,124,-1009.36,2.6894
2026-03-27,2026-03-30,HINDCOPPER.NS,493.45,453.5,29,-1158.55,2.6844
2026-03-30,2026-04-01,IRB.NS,22.14,21.61,624,-330.72,8.1847
2026-03-30,2026-04-01,AIAENG.NS,3636.6,3681.0,3,133.2,5.1527
2026-03-30,2026-04-01,NATIONALUM.NS,386.1,399.45,35,467.25,4.0701
2026-03-30,2026-04-01,HINDALCO.NS,884.45,904.6,15,302.25,2.048
2026-04-01,2026-04-02,GRSE.NS,2359.3,2255.3,5,-520.0,19.5914
2026-04-01,2026-04-02,MAZDOCK.NS,2318.2,2264.6,6,-321.6,12.2506
2026-04-01,2026-04-02,TTML.NS,35.19,36.36,395,462.15,12.213
2026-04-01,2026-04-02,COCHINSHIP.NS,1338.6,1314.5,10,-241.0,12.1951
2026-04-01,2026-04-02,GODREJIND.NS,831.85,841.9,16,160.8,11.0614
2026-04-02,2026-04-06,LATENTVIEW.NS,312.1,300.6,44,-506.0,19.487
2026-04-02,2026-04-06,TATACHEM.NS,651.9,634.25,21,-370.65,7.4413
2026-04-02,2026-04-06,BSOFT.NS,370.85,364.75,37,-225.7,6.0632
2026-04-02,2026-04-06,BLS.NS,268.4,268.33,51,-3.57,5.0859
2026-04-02,2026-04-06,SONATSOFTW.NS,231.79,232.31,59,30.68,5.0059
2026-04-06,2026-04-07,ZYDUSWELL.NS,509.35,496.6,26,-331.5,14.9645
2026-04-06,2026-04-07,GRAVITA.NS,1381.3,1394.5,9,118.8,6.6559
2026-04-06,2026-04-07,LTF.NS,255.45,254.56,53,-47.17,6.2825
2026-04-06,2026-04-07,IEX.NS,126.16,126.97,108,87.48,5.644
2026-04-07,2026-04-08,COROMANDEL.NS,2010.9,2116.0,6,630.6,6.2731
2026-04-07,2026-04-08,FIVESTAR.NS,374.2,407.2,36,1188.0,4.8326
2026-04-07,2026-04-08,SHYAMMETL.NS,821.85,838.4,16,264.8,3.4554
2026-04-07,2026-04-08,JWL.NS,266.35,272.63,51,320.28,3.1485
2026-04-07,2026-04-08,JINDALSTEL.NS,1168.2,1213.1,11,493.9,3.0159
2026-04-08,2026-04-09,ASHOKLEY.NS,172.48,170.38,82,-172.2,12.7836
2026-04-08,2026-04-09,HINDPETRO.NS,364.25,358.0,38,-237.5,9.9125
2026-04-08,2026-04-09,PGEL.NS,482.35,479.8,29,-73.95,9.4633
2026-04-08,2026-04-09,MOTHERSON.NS,118.11,116.9,119,-143.99,8.9174
2026-04-08,2026-04-09,JSWINFRA.NS,254.92,256.7,55,97.9,8.796
2026-04-09,2026-04-10,GVT&D.NS,3911.3,4067.0,3,467.1,4.9985
2026-04-09,2026-04-10,EMCURE.NS,1604.9,1600.5,8,-35.2,2.5233
2026-04-09,2026-04-10,ALKEM.NS,5370.5,5440.0,2,139.0,2.3732
2026-04-09,2026-04-10,CRISIL.NS,3922.3,4095.4,3,519.3,1.8171
2026-04-09,2026-04-10,VOLTAS.NS,1283.9,1315.6,10,317.0,1.5101
2026-04-10,2026-04-13,AEGISLOG.NS,632.45,617.95,22,-319.0,4.4336
2026-04-10,2026-04-13,ASTRAL.NS,1630.0,1625.1,8,-39.2,4.2399
2026-04-10,2026-04-13,SAREGAMA.NS,329.5,330.8,43,55.9,3.8941
2026-04-10,2026-04-13,IRB.NS,21.66,21.38,662,-185.36,3.686
2026-04-10,2026-04-13,SYNGENE.NS,404.65,402.85,35,-63.0,2.9382
2026-04-13,2026-04-15,SUNTV.NS,617.6,620.55,23,67.85,3.2603
2026-04-13,2026-04-15,AJANTPHARM.NS,2897.3,2883.2,4,-56.4,3.2537
2026-04-15,2026-04-16,INTELLECT.NS,689.9,698.95,20,181.0,5.8048
2026-04-15,2026-04-16,INDIGO.NS,4638.0,4608.7,3,-87.9,4.7615
2026-04-15,2026-04-16,AIIL.NS,445.35,448.25,31,89.9,3.8717
2026-04-15,2026-04-16,JUBLFOOD.NS,454.85,459.65,31,148.8,3.8707
2026-04-15,2026-04-16,KFINTECH.NS,932.45,955.9,15,351.75,3.5423
2026-04-16,2026-04-17,FSL.NS,244.22,239.28,58,-286.52,10.8277
2026-04-16,2026-04-17,POLICYBZR.NS,1550.5,1600.6,9,450.9,4.7211
2026-04-16,2026-04-17,ECLERX.NS,1551.3,1631.1,9,718.2,4.177
2026-04-16,2026-04-17,LATENTVIEW.NS,308.65,310.95,46,105.8,2.0162
2026-04-16,2026-04-17,PFOCUS.NS,347.7,345.05,41,-108.65,1.8453
2026-04-17,2026-04-20,CHENNPETRO.NS,1041.85,1007.55,13,-445.9,6.2245
2026-04-17,2026-04-20,PIDILITIND.NS,1393.4,1390.5,10,-29.0,4.6882
2026-04-17,2026-04-20,MRPL.NS,183.13,180.0,79,-247.27,4.6876
2026-04-17,2026-04-20,CONCORDBIO.NS,1081.7,1066.4,13,-198.9,4.2703
2026-04-17,2026-04-20,GESHIP.NS,1424.3,1423.6,10,-7.0,3.1055
2026-04-20,2026-04-21,BALRAMCHIN.NS,515.7,508.85,27,-184.95,6.1111
2026-04-20,2026-04-21,ELECON.NS,435.55,471.55,32,1152.0,5.5239
2026-04-20,2026-04-21,JYOTICNC.NS,743.45,759.05,19,296.4,5.111
2026-04-20,2026-04-21,JKCEMENT.NS,5731.0,5920.5,2,379.0,3.3917
2026-04-20,2026-04-21,UBL.NS,1522.3,1498.4,9,-215.1,1.9215
2026-04-21,2026-04-22,PVRINOX.NS,973.0,990.3,15,259.5,3.5878
2026-04-21,2026-04-22,AWL.NS,188.49,199.6,77,855.47,2.0962
2026-04-21,2026-04-22,POONAWALLA.NS,422.5,424.1,34,54.4,1.0282
2026-04-22,2026-04-23,VTL.NS,566.05,569.4,26,87.1,1.0172
2026-04-22,2026-04-23,KEC.NS,588.95,580.2,25,-218.75,0.9167
2026-04-22,2026-04-23,PATANJALI.NS,472.1,469.25,31,-88.35,0.8545
2026-04-22,2026-04-23,CCL.NS,1121.6,1091.5,13,-391.3,0.7636
2026-04-23,2026-04-24,JIOFIN.NS,248.66,245.73,59,-172.87,4.2556
2026-04-23,2026-04-24,IPCALAB.NS,1526.1,1555.9,9,268.2,2.0939
2026-04-23,2026-04-24,COALINDIA.NS,450.65,456.0,32,171.2,1.4635
2026-04-24,2026-04-27,TARIL.NS,323.45,342.65,45,864.0,1.1097
2026-04-27,2026-04-28,COHANCE.NS,432.1,493.3,34,2080.8,19.9944
2026-04-27,2026-04-28,BLUEJET.NS,443.65,443.45,33,-6.6,9.9913
2026-04-27,2026-04-28,SHYAMMETL.NS,886.15,877.75,16,-134.4,7.9749
2026-04-27,2026-04-28,M&MFIN.NS,317.7,312.65,47,-237.35,7.9144
2026-04-27,2026-04-28,SUNPHARMA.NS,1733.5,1747.3,8,110.4,6.9798
2026-04-28,2026-04-29,OIL.NS,497.2,492.85,30,-130.5,4.4099
2026-04-28,2026-04-29,CROMPTON.NS,269.63,276.01,56,357.28,4.233
2026-04-28,2026-04-29,NHPC.NS,85.38,84.09,179,-230.91,2.5832
2026-04-28,2026-04-29,GPIL.NS,305.0,303.2,50,-90.0,2.5382
2026-04-28,2026-04-29,MCX.NS,2898.0,2968.3,5,351.5,2.4028
2026-04-29,2026-04-30,SAPPHIRE.NS,207.42,205.61,74,-133.94,19.0017
2026-04-29,2026-04-30,DEVYANI.NS,127.59,124.73,120,-343.2,13.747
2026-04-29,2026-04-30,EMCURE.NS,1729.9,1680.1,8,-398.4,7.5675
2026-04-29,2026-04-30,GODFRYPHLP.NS,2275.3,2251.0,6,-145.8,7.5233
2026-04-29,2026-04-30,CHENNPETRO.NS,1139.5,1128.35,13,-144.95,6.2669
2026-04-30,2026-05-01,SYNGENE.NS,467.65,467.65,32,0.0,8.2147
2026-04-30,2026-05-01,DCMSHRIRAM.NS,1227.5,1227.5,12,0.0,5.3829
2026-04-30,2026-05-01,BAJAJ-AUTO.NS,9994.0,9994.0,1,0.0,4.7205
2026-04-30,2026-05-01,NETWEB.NS,4064.8,4064.8,3,0.0,0.8385
2026-05-04,2026-05-05,LALPATHLAB.NS,1573.4,1536.7,9,-330.3,15.0819
2026-05-04,2026-05-05,CHOLAHLDNG.NS,1672.6,1714.2,9,374.4,7.4867
2026-05-04,2026-05-05,SUMICHEM.NS,449.0,476.95,33,922.35,7.1216
2026-05-04,2026-05-05,SYRMA.NS,1018.55,1058.35,14,557.2,6.2151
2026-05-05,2026-05-06,CAMS.NS,797.4,815.85,19,350.55,9.1058
2026-05-05,2026-05-06,WOCKPHARMA.NS,1537.0,1716.9,10,1799.0,7.8596
2026-05-05,2026-05-06,GABRIEL.NS,1081.8,1085.0,14,44.8,5.1619
2026-05-05,2026-05-06,ABCAPITAL.NS,360.85,369.3,42,354.9,4.3371
2026-05-05,2026-05-06,AUROPHARMA.NS,1428.1,1484.0,10,559.0,3.7863
2026-05-06,2026-05-07,FSL.NS,243.41,235.18,66,-543.18,11.3342
2026-05-06,2026-05-07,CARTRADE.NS,1807.3,1921.8,8,916.0,9.8262
2026-05-06,2026-05-07,COFORGE.NS,1280.4,1285.3,12,58.8,9.5483
2026-05-06,2026-05-07,ECLERX.NS,1581.5,1593.7,10,122.0,9.1593
2026-05-06,2026-05-07,TEJASNET.NS,463.2,533.4,34,2386.8,8.8346
2026-05-07,2026-05-08,PPLPHARMA.NS,183.73,179.85,90,-349.2,11.2234
2026-05-07,2026-05-08,PAYTM.NS,1197.4,1187.1,13,-133.9,7.8156
2026-05-07,2026-05-08,ENDURANCE.NS,2536.2,2528.9,6,-43.8,7.7309
2026-05-07,2026-05-08,BHARATFORG.NS,1992.9,1989.7,8,-25.6,6.3561
2026-05-07,2026-05-08,ABDL.NS,572.0,591.3,29,559.7,4.9927
2026-05-08,2026-05-11,MRPL.NS,167.94,160.33,99,-753.39,8.1043
2026-05-08,2026-05-11,TITAN.NS,4509.0,4205.6,3,-910.2,4.6779
2026-05-08,2026-05-11,ACE.NS,947.25,921.65,17,-435.2,4.6049
2026-05-08,2026-05-11,TRITURBINE.NS,597.9,582.05,27,-427.95,4.1456
2026-05-08,2026-05-11,JBMA.NS,649.9,681.65,25,793.75,4.1173
2026-05-11,2026-05-12,SYNGENE.NS,482.5,478.75,33,-123.75,5.3263
2026-05-11,2026-05-12,VTL.NS,605.65,613.75,26,210.6,4.2965
2026-05-11,2026-05-12,BANKINDIA.NS,143.86,140.14,113,-420.36,2.9262
2026-05-11,2026-05-12,UTIAMC.NS,987.5,970.0,16,-280.0,1.2146
2026-05-12,2026-05-13,OIL.NS,490.95,507.1,33,532.95,7.6645
2026-05-12,2026-05-13,ONGC.NS,294.5,297.15,55,145.75,4.8043
2026-05-12,2026-05-13,PARADEEP.NS,127.63,126.2,127,-181.61,4.1113
2026-05-13,2026-05-14,SAIL.NS,201.31,199.08,81,-180.63,14.3222
2026-05-13,2026-05-14,DIXON.NS,11124.0,11103.0,1,-21.0,9.7258
2026-05-13,2026-05-14,NSLNISP.NS,44.27,45.18,368,334.88,5.6563
2026-05-13,2026-05-14,HINDPETRO.NS,390.1,377.55,41,-514.55,5.4609
2026-05-13,2026-05-14,NIACL.NS,168.08,164.84,97,-314.28,5.2869
2026-05-14,2026-05-15,SAREGAMA.NS,384.55,415.75,42,1310.4,14.7739
2026-05-14,2026-05-15,NLCINDIA.NS,370.9,352.8,43,-778.3,13.8778
2026-05-14,2026-05-15,ADANIENT.NS,2712.9,2716.0,5,15.5,8.6029
2026-05-14,2026-05-15,GODREJIND.NS,1153.15,1135.05,14,-253.4,7.4547
2026-05-14,2026-05-15,TATACOMM.NS,1656.1,1680.0,9,215.1,6.242
2026-05-15,2026-05-18,JPPOWER.NS,19.54,19.05,833,-408.17,9.4065
2026-05-15,2026-05-18,KIRLOSENG.NS,1740.2,1700.0,9,-361.8,8.9941
2026-05-15,2026-05-18,CHAMBLFERT.NS,449.9,457.3,36,266.4,5.9585
2026-05-15,2026-05-18,PFIZER.NS,4954.7,4859.3,3,-286.2,5.8448
2026-05-15,2026-05-18,LATENTVIEW.NS,307.25,308.7,52,75.4,5.8388
2026-05-18,2026-05-19,GLAND.NS,2156.6,2251.1,7,661.5,15.4311
2026-05-18,2026-05-19,GESHIP.NS,1696.5,1715.9,9,174.6,10.6004
2026-05-18,2026-05-19,COFORGE.NS,1348.1,1412.0,11,702.9,5.1478
2026-05-18,2026-05-19,PERSISTENT.NS,4944.1,5066.3,3,366.6,5.1466
2026-05-18,2026-05-19,OFSS.NS,9408.5,9646.0,1,237.5,4.3649
2026-05-19,2026-05-20,ANGELONE.NS,328.0,325.0,50,-150.0,7.9125
2026-05-19,2026-05-20,TEJASNET.NS,462.7,466.4,35,129.5,5.9537
2026-05-19,2026-05-20,IDBI.NS,73.56,73.3,225,-58.5,5.8417
2026-05-19,2026-05-20,ECLERX.NS,1553.8,1518.1,10,-357.0,5.3852
2026-05-19,2026-05-20,MMTC.NS,65.03,63.93,254,-279.4,5.1075
2026-05-20,2026-05-21,ERIS.NS,1458.2,1385.9,11,-795.3,9.1304
2026-05-20,2026-05-21,PCBL.NS,292.65,290.15,56,-140.0,6.9823
2026-05-20,2026-05-21,GVT&D.NS,4679.4,4794.6,3,345.6,6.7065
2026-05-20,2026-05-21,APTUS.NS,269.1,265.1,61,-244.0,5.716
2026-05-20,2026-05-21,PFOCUS.NS,255.85,252.4,64,-220.8,4.9211
2026-05-21,2026-05-22,SAMMAANCAP.NS,154.26,161.46,105,756.0,8.787
2026-05-21,2026-05-22,TECHNOE.NS,1294.3,1334.5,12,482.4,7.6162
2026-05-21,2026-05-22,AMBER.NS,7537.0,7359.0,2,-356.0,6.9154
2026-05-21,2026-05-22,ABFRL.NS,66.76,67.35,242,142.78,6.7648
2026-05-21,2026-05-22,POLYMED.NS,1550.6,1598.2,10,476.0,6.2491
2026-05-22,2026-05-25,KAYNES.NS,3321.4,3400.4,4,316.0,4.6143
2026-05-22,2026-05-25,HFCL.NS,148.21,162.84,111,1623.93,4.5573
2026-05-22,2026-05-25,ASTRAL.NS,1541.7,1552.3,10,106.0,4.1689
2026-05-22,2026-05-25,NAUKRI.NS,960.95,938.5,17,-381.65,3.7463
2026-05-22,2026-05-25,JSWINFRA.NS,274.6,277.65,60,183.0,3.447
2026-05-25,2026-05-26,TITAGARH.NS,832.1,816.55,20,-311.0,9.8772
2026-05-25,2026-05-26,ARE&M.NS,883.4,889.3,19,112.1,7.6464
2026-05-25,2026-05-26,JWL.NS,296.3,289.75,56,-366.8,6.9868
2026-05-25,2026-05-26,EICHERMOT.NS,7414.0,7376.0,2,-76.0,6.1949
2026-05-25,2026-05-26,JKTYRE.NS,386.45,394.15,43,331.1,5.1279
2026-05-26,2026-05-27,CEMPRO.NS,943.3,992.95,17,844.05,7.1993
2026-05-26,2026-05-27,EXIDEIND.NS,366.25,394.15,45,1255.5,5.7762
2026-05-26,2026-05-27,GMDCLTD.NS,693.15,699.1,24,142.8,5.7356
2026-05-26,2026-05-27,IFCI.NS,64.4,68.38,261,1038.78,4.2915
2026-05-26,2026-05-27,ITI.NS,300.3,301.4,56,61.6,3.2846
2026-05-27,2026-05-28,ZEEL.NS,91.46,91.46,191,0.0,10.4856
2026-05-27,2026-05-28,NETWEB.NS,4072.0,4072.0,4,0.0,5.7196
2026-05-27,2026-05-28,SAREGAMA.NS,417.3,417.3,41,0.0,5.3655
2026-05-27,2026-05-28,WELCORP.NS,1372.9,1372.9,12,0.0,4.0864
2026-05-27,2026-05-28,CHENNPETRO.NS,1053.1,1053.1,16,0.0,3.2653
2026-05-29,2026-06-01,TEGA.NS,1766.0,1811.4,9,408.6,10.3957
2026-05-29,2026-06-01,JSWDULUX.NS,3151.8,3158.7,5,34.5,8.4733
2026-05-29,2026-06-01,SIGNATURE.NS,852.7,820.15,20,-651.0,6.4013
2026-05-29,2026-06-01,CLEAN.NS,797.5,787.6,21,-207.9,5.4127
2026-05-29,2026-06-01,ZYDUSWELL.NS,507.05,494.4,34,-430.1,5.3173
2026-06-01,2026-06-02,WELSPUNLIV.NS,145.13,143.65,119,-176.12,5.1895
2026-06-01,2026-06-02,INFY.NS,1202.5,1270.8,14,956.2,3.5834
2026-06-01,2026-06-02,LTM.NS,4196.1,4341.7,4,582.4,3.3115
2026-06-01,2026-06-02,SUNTV.NS,516.65,517.9,33,41.25,2.8876
2026-06-02,2026-06-03,NEWGEN.NS,518.1,518.2,33,3.3,17.3499
2026-06-02,2026-06-03,CONCORDBIO.NS,1166.2,1201.5,15,529.5,9.8841
2026-06-02,2026-06-03,JMFINANCIL.NS,129.16,122.67,136,-882.64,8.7663
2026-06-02,2026-06-03,TCS.NS,2446.9,2241.7,7,-1436.4,6.5074
2026-06-02,2026-06-03,ZENSARTECH.NS,519.95,509.75,33,-336.6,4.945
2026-06-03,2026-06-04,RHIM.NS,377.45,401.15,45,1066.5,9.5169
2026-06-03,2026-06-04,CARTRADE.NS,1961.7,1913.3,8,-387.2,9.2869
2026-06-03,2026-06-04,MRPL.NS,154.16,156.59,111,269.73,4.8565
2026-06-03,2026-06-04,IIFL.NS,498.8,530.3,34,1071.0,4.0359
2026-06-03,2026-06-04,GVT&D.NS,4964.5,5086.5,3,366.0,3.8381
2026-06-04,2026-06-05,ZENTEC.NS,1809.8,1815.3,9,49.5,7.2093
2026-06-04,2026-06-05,BLUEJET.NS,475.6,465.15,37,-386.65,6.3744
2026-06-04,2026-06-05,VIJAYA.NS,1359.4,1372.4,12,156.0,6.2529
2026-06-04,2026-06-05,DATAPATTNS.NS,4192.4,4212.6,4,80.8,5.0621
2026-06-05,2026-06-08,ADANIGREEN.NS,1525.7,1490.5,11,-387.2,7.1945
2026-06-05,2026-06-08,JYOTICNC.NS,634.3,609.95,27,-657.45,6.0702
2026-06-05,2026-06-08,SCHNEIDER.NS,1172.2,1142.9,15,-439.5,5.6226
2026-06-05,2026-06-08,RITES.NS,210.49,203.65,83,-567.72,5.1294
2026-06-05,2026-06-08,ELECON.NS,531.35,521.1,33,-338.25,4.9684
2026-06-08,2026-06-09,CCL.NS,1173.0,1149.1,14,-334.6,8.7017
2026-06-08,2026-06-09,CAPLIPOINT.NS,2111.0,2255.2,8,1153.6,3.8316
2026-06-08,2026-06-09,BALRAMCHIN.NS,550.4,536.95,31,-416.95,3.4976
2026-06-08,2026-06-09,PFOCUS.NS,247.52,235.68,69,-816.96,3.0518
2026-06-08,2026-06-09,POWERGRID.NS,290.3,285.7,59,-271.4,1.6279
2026-06-09,2026-06-10,LTTS.NS,3417.7,3328.0,4,-358.8,7.9774
